gender,birth_year,jan_1,jan_2,jan_3,jan_4,feb_1,feb_2,feb_3,feb_4,mar_1,mar_2,mar_3,mar_4,apr_1,apr_2,apr_3,apr_4,may_1,may_2,may_3,may_4,jun_1,jun_2,jun_3,jun_4,jul_1,jul_2,jul_3,jul_4,aug_1,aug_2,aug_3,aug_4,sep_1,sep_2,sep_3,sep_4,oct_1,oct_2,oct_3,oct_4,nov_1,nov_2,nov_3,nov_4,dec_1,dec_2,dec_3,dec_4,churn_1,churn_2,churn_3,churn_4,churn_5,churn_6,churn_7,churn_8,churn_9,churn_10,dec_churn
female,1981.0,100.0,0.0,9001.97,4.0,2421.94,1.0,5894.67,3.0,100.0,0.0,2560.0,2.0,4309.0,1.0,4309.0,1.0,100.0,0.0,3943.38,1.0,100.0,0.0,1857.91,1.0,2882.08,1.0,2882.08,1.0,8667.99,3.0,10164.99,4.0,100.0,0.0,20571.13,3.0,2290.0,1.0,2290.0,1.0,595.0,1.0,3835.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1976.0,0.0,0.0,0.0,0.0,1951.0,1.0,1951.0,1.0,0.0,0.0,0.0,0.0,1189.0,1.0,1189.0,1.0,0.0,0.0,0.0,0.0,4271.5,1.0,4271.5,1.0,0.0,0.0,0.0,0.0,1651.0,1.0,12994.75,2.0,3437.73,1.0,3437.73,1.0,4898.65,2.0,4898.65,2.0,8441.05,2.0,8441.05,2.0,4929.37,2.0,5615.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1339.75,1.0,19558.07,2.0,12708.45,1.0,19274.73,4.0,100.0,0.0,8071.42,3.0,100.0,0.0,3976.54,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
female,1991.0,5311.15,1.0,5311.15,1.0,100.0,0.0,2128.38,1.0,1992.25,1.0,3175.75,2.0,100.0,0.0,9883.0,3.0,100.0,0.0,2320.0,2.0,100.0,0.0,9809.71,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1479.25,1.0,946.0,1.0,946.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
female,1988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1688.5,2.0,100.0,0.0,1232.5,1.0,2038.06,1.0,5051.93,4.0,5206.03,1.0,6122.14,2.0,3488.39,3.0,3488.39,3.0,100.0,0.0,610.0,1.0,100.0,0.0,1605.22,2.0,100.0,0.0,2767.51,7.0,1909.0,1.0,7608.28,4.0,100.0,0.0,692.74,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,4011.57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1958.74,1.0,5695.15,3.0,100.0,0.0,5224.3,2.0,100.0,0.0,1154.11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
female,1972.0,100.0,0.0,64358.74,12.0,9723.12,2.0,23780.56,5.0,20977.12,5.0,61370.05,13.0,17946.4,4.0,37761.16,8.0,18578.25,4.0,48566.37,10.0,100.0,0.0,22657.57,2.0,4394.29,1.0,29200.87,4.0,2047.42,1.0,26008.93,5.0,3867.07,2.0,28135.38,7.0,4305.07,2.0,28967.56,10.0,16422.15,4.0,26794.39,8.0,7279.33,2.0,45331.33,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1969.0,7105.81,2.0,28741.95,12.0,2065.33,2.0,15226.06,12.0,2273.35,3.0,17069.56,13.0,610.0,1.0,12396.22,8.0,100.0,0.0,18197.31,9.0,490.0,2.0,8194.06,11.0,100.0,0.0,50264.52,15.0,100.0,0.0,13583.16,7.0,13097.17,2.0,22875.15,11.0,1562.13,1.0,20613.99,8.0,10524.03,5.0,24268.07,14.0,8860.18,6.0,34920.09,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1985.0,0.0,0.0,0.0,0.0,5549.8,1.0,6292.3,2.0,100.0,0.0,1713.19,1.0,2623.21,1.0,7937.52,3.0,100.0,0.0,376.0,1.0,2087.67,2.0,15180.49,7.0,100.0,0.0,5921.5,2.0,100.0,0.0,11012.44,1.0,14392.95,9.0,17675.71,13.0,2811.28,2.0,2985.28,3.0,1988.32,2.0,15706.12,6.0,3337.56,2.0,10722.24,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1972.0,2189.92,1.0,19719.37,4.0,2102.94,1.0,19210.96,5.0,6750.79,3.0,10071.36,5.0,23704.89,2.0,28628.89,5.0,1500.25,1.0,4204.64,4.0,5631.63,1.0,8297.82,4.0,10772.8,1.0,10772.8,1.0,21549.22,2.0,24959.82,4.0,4259.85,2.0,9701.89,5.0,15494.11,4.0,23213.71,10.0,19704.42,3.0,19704.42,3.0,16664.79,2.0,22373.45,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1977.0,1405.0,1.0,2888.85,5.0,3838.84,2.0,7371.34,4.0,100.0,0.0,1636.0,2.0,100.0,0.0,12781.17,4.0,100.0,0.0,4455.67,3.0,865.0,2.0,3061.93,6.0,982.62,1.0,2267.37,3.0,0.0,0.0,0.0,0.0,422.5,1.0,3400.38,4.0,797.5,1.0,865.0,2.0,100.0,0.0,3370.15,5.0,100.0,0.0,910.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1967.0,100.0,0.0,3226.3,1.0,100.0,0.0,6374.68,2.0,4242.6,1.0,4242.6,1.0,0.0,0.0,0.0,0.0,1868.5,1.0,4458.96,4.0,5350.66,1.0,5350.66,1.0,3635.17,2.0,6487.47,4.0,522.94,1.0,10770.12,4.0,7018.56,3.0,7018.56,3.0,100.0,0.0,6565.38,2.0,4366.86,2.0,7597.21,4.0,100.0,0.0,5378.23,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1964.0,1358.17,1.0,14084.2,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2998.21,2.0,2998.21,2.0,100.0,0.0,8602.26,1.0,0.0,0.0,0.0,0.0,3162.69,1.0,5450.18,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4083.97,3.0,11714.59,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
male,1955.0,0.0,0.0,0.0,0.0,415.0,1.0,415.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.0,1.0,295.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,422.5,1.0,0.0,0.0,0.0,0.0,100.0,0.0,355.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,392.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,625.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680.5,1.0,1638.25,2.0,0.0,0.0,0.0,0.0,100.0,0.0,475.0,1.0,100.0,0.0,794.89,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
male,1989.0,100.0,0.0,580.0,1.0,7177.27,1.0,11683.74,3.0,6351.25,1.0,21416.65,4.0,20499.45,3.0,30591.25,7.0,100.0,0.0,5344.75,2.0,5609.55,2.0,22870.29,9.0,2882.5,1.0,20054.53,4.0,4357.08,1.0,20082.24,3.0,16155.85,3.0,36396.61,5.0,7315.14,1.0,33159.55,8.0,9864.66,1.0,15000.09,2.0,11729.38,2.0,36114.3,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1120.0,2.0,2320.0,5.0,580.0,1.0,4300.0,10.0,2710.0,4.0,7033.77,13.0,2980.0,4.0,10201.0,17.0,2140.0,3.0,3262.0,6.0,1147.0,3.0,4579.0,11.0,100.0,0.0,337.0,2.0,100.0,0.0,607.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9982.38,1.0,9982.38,1.0,100.0,0.0,10108.06,1.0,100.0,0.0,11004.06,2.0,1810.0,1.0,10812.04,2.0,7724.05,3.0,19296.19,4.0,11670.45,1.0,11670.45,1.0,11838.41,2.0,13548.42,3.0,9118.38,2.0,9118.38,2.0,100.0,0.0,11419.32,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,3674.35,3.0,1821.66,3.0,3698.01,5.0,100.0,0.0,710.89,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
male,1995.0,2784.55,7.0,17239.54,27.0,2910.81,3.0,5780.85,10.0,3530.86,6.0,8615.11,13.0,4728.13,9.0,9232.86,16.0,2258.04,5.0,14904.42,21.0,5339.91,8.0,16385.26,23.0,5570.05,11.0,20296.6,29.0,4157.11,5.0,12147.67,19.0,3044.58,7.0,9165.21,19.0,512.5,1.0,16359.09,14.0,16216.87,9.0,27891.99,24.0,14065.17,15.0,22407.48,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1970.0,18962.79,3.0,27724.25,7.0,100.0,0.0,6411.1,3.0,5660.17,1.0,25705.32,8.0,5706.87,2.0,20848.87,4.0,4145.14,1.0,7840.3,4.0,3801.67,2.0,15807.63,6.0,4729.45,2.0,4729.45,2.0,100.0,0.0,2348.5,1.0,2810.47,3.0,27505.56,17.0,3005.08,2.0,9220.91,5.0,7985.5,5.0,48725.98,16.0,7287.1,4.0,14630.14,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1993.0,100.0,0.0,4120.0,1.0,2785.0,1.0,2785.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,715.94,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,4804.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1178.5,1.0,100.0,0.0,2422.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
male,1965.0,100.0,0.0,19821.81,6.0,6796.54,1.0,8167.12,2.0,100.0,0.0,11722.54,3.0,9026.32,1.0,27603.94,5.0,2680.0,1.0,7240.53,2.0,4678.21,1.0,8891.07,2.0,100.0,0.0,13826.77,4.0,100.0,0.0,14307.37,2.0,6171.49,1.0,16423.02,3.0,3265.86,1.0,13436.23,5.0,9638.32,1.0,26736.13,2.0,100.0,0.0,9528.36,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1986.0,0.0,0.0,0.0,0.0,100.0,0.0,594.55,1.0,0.0,0.0,0.0,0.0,100.0,0.0,1977.97,1.0,100.0,0.0,2981.08,2.0,781.19,1.0,2431.2,2.0,2462.58,2.0,2462.58,2.0,2164.99,2.0,3117.01,4.0,0.0,0.0,0.0,0.0,100.0,0.0,5580.7,4.0,100.0,0.0,8349.28,6.0,2120.5,2.0,4761.25,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.32,3.0,13499.31,6.0,2950.47,2.0,17335.35,6.0,1777.15,2.0,15687.34,11.0,2018.82,4.0,16458.95,11.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
male,1969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,5168.5,3.0,100.0,0.0,8242.75,4.0,100.0,0.0,3173.65,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
female,1967.0,715.0,1.0,16744.84,8.0,3265.09,2.0,7055.56,7.0,100.0,0.0,16901.04,3.0,1484.35,1.0,7542.03,7.0,100.0,0.0,5792.01,5.0,5137.12,1.0,14051.17,8.0,14381.05,4.0,32020.57,15.0,100.0,0.0,12508.99,10.0,2553.07,4.0,17064.58,12.0,3862.17,2.0,10591.87,7.0,100.0,0.0,4768.75,3.0,5664.88,3.0,6404.09,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1988.0,100.0,0.0,1957.65,1.0,100.0,0.0,757.0,1.0,100.0,0.0,14711.85,2.0,100.0,0.0,4839.09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1120.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
male,1981.0,100.0,0.0,2215.0,2.0,100.0,0.0,3445.0,2.0,100.0,0.0,3430.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,1.0,235.0,1.0,2905.0,1.0,2905.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
female,1983.0,0.0,0.0,0.0,0.0,100.0,0.0,946.96,2.0,100.0,0.0,505.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1441.0,2.0,1823.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
female,1978.0,2002.0,1.0,4067.52,2.0,0.0,0.0,0.0,0.0,1183.0,2.0,1366.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,5684.44,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3796.03,2.0,3796.03,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
male,1974.0,3729.1,2.0,9985.9,4.0,12741.15,2.0,12741.15,2.0,9119.14,2.0,9119.14,2.0,100.0,0.0,19149.6,4.0,3795.85,1.0,3795.85,1.0,2543.97,2.0,9664.99,7.0,8887.02,1.0,8887.02,1.0,3500.41,2.0,8117.62,3.0,8219.97,1.0,8219.97,1.0,1859.46,1.0,17960.26,4.0,4094.35,1.0,4094.35,1.0,9955.33,3.0,9955.33,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1952.0,448.09,1.0,2847.12,4.0,1462.45,1.0,4247.17,4.0,1240.86,2.0,3520.35,4.0,2976.87,2.0,5319.67,5.0,100.0,0.0,4956.06,5.0,100.0,0.0,4963.53,6.0,100.0,0.0,2535.1,3.0,1144.07,1.0,4768.0,4.0,100.0,0.0,5063.26,4.0,100.0,0.0,350.42,1.0,0.0,0.0,0.0,0.0,100.0,0.0,5444.61,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1984.0,2569.51,3.0,13472.11,9.0,262.0,1.0,11272.0,7.0,100.0,0.0,2436.48,3.0,18288.93,4.0,25281.88,7.0,250.0,1.0,13057.06,6.0,1298.5,1.0,5872.75,2.0,1768.75,3.0,6146.85,6.0,8146.0,8.0,11534.17,10.0,3137.5,3.0,13255.36,6.0,5223.7,2.0,6678.85,4.0,6134.5,6.0,19513.87,10.0,5517.25,5.0,7317.25,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1995.0,400.0,1.0,2502.61,3.0,100.0,0.0,1360.0,1.0,2875.0,1.0,15017.5,13.0,100.0,0.0,6602.5,6.0,100.0,0.0,8005.0,8.0,100.0,0.0,6604.0,7.0,100.0,0.0,5335.0,6.0,100.0,0.0,4210.0,2.0,100.0,0.0,6407.5,6.0,100.0,0.0,4457.5,3.0,0.0,0.0,0.0,0.0,100.0,0.0,448.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1994.0,1958.35,1.0,1958.35,1.0,100.0,0.0,625.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,1519.75,1.0,0.0,0.0,0.0,0.0,100.0,0.0,578.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,4037.59,3.0,100.0,0.0,5111.53,1.0,0.0,0.0,0.0,0.0,100.0,0.0,1954.78,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
male,1983.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,3185.5,2.0,9832.14,3.0,33263.91,10.0,700.0,1.0,30418.36,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
male,1955.0,100.0,0.0,19930.23,7.0,100.0,0.0,5263.0,2.0,100.0,0.0,6479.09,4.0,15132.25,4.0,20908.75,6.0,4465.0,2.0,32523.61,11.0,100.0,0.0,10938.13,4.0,2431.26,2.0,6289.15,5.0,8765.1,2.0,23202.57,4.0,1330.0,2.0,25545.91,9.0,4900.0,1.0,42424.57,10.0,100.0,0.0,33158.43,10.0,16241.62,2.0,29186.91,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1984.0,9666.81,6.0,12176.59,8.0,100.0,0.0,2137.57,2.0,4271.5,1.0,13705.75,5.0,8497.08,5.0,31934.29,10.0,16502.4,4.0,25484.7,10.0,6238.57,2.0,6238.57,2.0,12619.7,4.0,19245.2,7.0,100.0,0.0,2862.91,3.0,8031.91,3.0,11634.72,5.0,1065.25,1.0,10826.44,6.0,100.0,0.0,12406.7,8.0,9642.97,3.0,14346.22,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1958.0,100.0,0.0,24885.93,5.0,100.0,0.0,10758.55,3.0,100.0,0.0,23817.81,5.0,100.0,0.0,18274.29,5.0,17462.56,1.0,30241.78,4.0,5990.18,1.0,20520.13,3.0,4912.51,1.0,19499.04,3.0,13929.94,3.0,15598.95,5.0,11670.18,3.0,17348.56,6.0,20274.7,6.0,23829.15,7.0,12153.4,3.0,19018.45,4.0,15391.41,3.0,22617.11,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1987.0,100.0,0.0,883.0,1.0,181.0,1.0,181.0,1.0,100.0,0.0,970.0,1.0,3235.0,1.0,3235.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,181.0,1.0,1899.49,1.0,3059.74,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2578.0,1.0,100.0,0.0,3738.85,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
male,1950.0,3949.71,3.0,5426.46,4.0,100.0,0.0,1262.98,2.0,0.0,0.0,0.0,0.0,100.0,0.0,10392.19,3.0,504.63,1.0,759.63,3.0,268.74,1.0,444.0,3.0,100.0,0.0,8034.37,4.0,100.0,0.0,3662.35,2.0,1649.5,1.0,2273.94,3.0,100.0,0.0,187.0,1.0,2317.75,1.0,3403.99,4.0,6261.55,4.0,10299.73,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1976.0,100.0,0.0,1120.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,8863.66,5.0,0.0,0.0,0.0,0.0,2949.7,2.0,5794.83,4.0,100.0,0.0,6038.79,4.0,100.0,0.0,3578.13,2.0,100.0,0.0,2331.25,3.0,100.0,0.0,617.35,2.0,4150.0,1.0,9408.87,4.0,100.0,0.0,5157.21,6.0,100.0,0.0,2115.07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1957.0,100.0,0.0,295.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,295.0,1.0,0.0,0.0,0.0,0.0,295.0,1.0,295.0,1.0,100.0,0.0,295.0,1.0,100.0,0.0,295.0,1.0,100.0,0.0,302.5,1.0,100.0,0.0,613.75,1.0,100.0,0.0,295.0,1.0,100.0,0.0,317.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
male,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,3795.01,1.0,100.0,0.0,340.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,1073.23,1.0,100.0,0.0,1987.76,2.0,0.0,0.0,0.0,0.0,2171.94,1.0,2514.94,2.0,0.0,0.0,0.0,0.0,3380.19,3.0,3380.19,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1003.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,15874.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1090.0,1.0,2890.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
male,1982.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1775.76,1.0,1081.01,2.0,2528.11,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2641.03,2.0,1473.99,2.0,2669.46,3.0,4530.82,3.0,5885.32,4.0,1433.67,1.0,4640.7,3.0,3937.87,3.0,5005.54,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1489.57,1.0,1503.13,1.0,6810.96,3.0,0.0,0.0,0.0,0.0,100.0,0.0,1970.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.34,1.0,234.34,1.0,100.0,0.0,347.5,1.0,100.0,0.0,1255.0,1.0,1936.0,1.0,2296.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
female,1977.0,20722.07,8.0,34007.98,16.0,26955.1,6.0,44861.89,12.0,12671.92,4.0,39223.28,12.0,11053.86,8.0,60090.42,18.0,23877.2,8.0,27772.96,11.0,13876.65,4.0,31728.42,11.0,31630.5,11.0,60837.69,20.0,26577.84,5.0,78018.24,15.0,26724.28,6.0,65192.91,18.0,22722.27,5.0,65205.21,17.0,34987.18,8.0,47821.93,14.0,6020.5,4.0,16414.02,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1990.0,749.69,2.0,749.69,2.0,2652.48,2.0,7831.22,7.0,1192.42,2.0,4129.96,8.0,4821.54,4.0,8015.04,9.0,1715.19,2.0,3833.82,6.0,2011.0,2.0,3751.75,7.0,5141.5,4.0,6289.0,8.0,595.0,1.0,3559.0,6.0,771.64,2.0,2181.64,4.0,6439.75,3.0,9327.6,8.0,1880.5,2.0,4845.46,7.0,415.0,2.0,6310.75,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1953.0,100.0,0.0,998.5,2.0,340.0,1.0,3514.08,4.0,10103.04,1.0,12561.9,2.0,100.0,0.0,2448.28,1.0,7346.23,2.0,11973.9,8.0,1361.47,1.0,10063.27,6.0,4196.56,2.0,8467.81,4.0,13197.99,2.0,14255.49,4.0,293.16,1.0,4698.84,4.0,8607.22,6.0,14722.9,8.0,3806.89,3.0,21673.0,7.0,6876.66,4.0,21890.05,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1998.0,1630.0,1.0,6276.21,5.0,100.0,0.0,5150.5,9.0,100.0,0.0,4151.56,8.0,100.0,0.0,370.0,1.0,100.0,0.0,376.0,1.0,1588.0,1.0,3812.38,3.0,100.0,0.0,398.5,1.0,100.0,0.0,422.5,1.0,0.0,0.0,0.0,0.0,1660.59,2.0,2395.59,3.0,100.0,0.0,1521.85,3.0,3007.0,1.0,3224.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1992.0,0.0,0.0,0.0,0.0,1129.0,1.0,1837.0,3.0,487.06,1.0,487.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1384.23,1.0,1384.23,1.0,3692.5,2.0,5068.0,6.0,2354.5,1.0,6445.32,4.0,100.0,0.0,3650.2,3.0,100.0,0.0,4956.49,11.0,100.0,0.0,12273.63,9.0,945.34,1.0,3367.09,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
